athlete_id,firstname,lastname,country,birthday,gender,paraclimbing_sport_class,height,speed_personal_best_score,speed_personal_best_date,speed_personal_best_round
10851,Redenna Chan,JING SI,SGP,,female,,,21.76,2012-09-01,Qualification
10852,Corinne,BARIL,CAN,,female,,,,,
10853,Malina,LALOLI,NZL,,female,,,,,
10854,Nur,ALVITA RAHMA,INA,1996-01-19,female,,,,,
10855,Maya,OUE,JPN,,female,,,,,
10856,Zulaikha,SITI ZULAIKHA,SGP,,female,,,,,
10857,Charle,PROSSER,CAN,,female,,,,,
10858,Tan,HUI SHAN,SGP,,female,,,,,
10859,Rizka Goh,XIANG LING,SGP,,female,,,,,
10860,Emma,ETTINGER,CAN,,female,,,,,
10861,Isabel Allana,BAUTISTA,PHI,,female,,,,,
10862,Nicole,HANSEN,USA,,female,,,,,
10863,Choy,JIAN NING,SGP,,female,,,,,
10864,Hanseul,KIM,KOR,,female,,,,,
10865,Zoe Lim,SHU MEI,MAS,,female,,,,,
10866,Andri,RUSDIANTO,INA,,male,,,10.32,2012-09-01,Qualification
10867,Herli,SETIAWAN,INA,,male,,,12.17,2012-09-01,Qualification
10868,Ying-chieh,WEN,TPE,1995-11-20,male,,,14.1,2012-09-01,Qualification
10869,Daeng Syahadat,BIN KAMARUL BAHRIN,MAS,,male,,,17.76,2012-09-01,Qualification
10870,Robert,BROWN,RSA,,male,,,21.24,2012-09-01,Qualification
10871,Sebastian,ARMIJO,COL,,male,,,23.72,2012-09-01,Qualification
10872,Brandon,VAN HOUTEN,RSA,,male,,,26.94,2012-09-01,Qualification
10873,Dario,HANNING,RSA,,male,,,30.67,2012-09-01,Qualification
10874,Brandon,LIEUW,USA,,male,,,8.02,2013-08-19,Final
10875,Sean Miguel,TAN SOTTO,SGP,,male,,,11.25,2012-09-01,Qualification
10876,Runlin,PANG,CHN,,male,,,9.5,2015-09-06,Qualification
10877,Hogi,KANG,KOR,,male,,,13.48,2012-09-01,Qualification
10878,Ryan Tay,FANG YONG,SGP,,male,,,14.21,2012-09-01,Qualification
10879,Daniel,NEWTH,NZL,,male,,,24.86,2012-09-01,Qualification
10880,Finn,FAIRBAIRN,NZL,,male,,,26.88,2012-09-01,Qualification
10881,Kevin,APONTE,VEN,,male,,,7.94,2012-09-01,Final
10882,Ryan,STRICKLAND,USA,,male,,,8.49,2012-09-01,Qualification
10883,Chang,BAO HUI,SGP,,male,,,9.97,2012-09-01,Qualification
10884,Chua,JIA XUAN,SGP,,male,,,11.69,2012-09-01,Qualification
10885,Azhar,WAN AKBAR,INA,,male,,,13.09,2012-09-01,Qualification
10886,Luis,CASTELLANOS,VEN,1995-01-17,male,,,,,
10887,Zac,FISHER,AUS,,male,,,,,
10888,M.aznil,RIZKI,INA,,male,,,,,
10889,Vincent Tay,YAN CHIANG,SGP,,male,,,,,
10890,Matthew,LUCAS,CAN,,male,,,,,
10891,Brandon Goh,KHENG SIANG,SGP,,male,,,,,
10892,Mohd I,MUHAMMAD KHUZAIFAH,SGP,,male,,,,,
10893,Ian,BRANDA,CAN,,male,,,11.59,2013-08-19,Qualification
10894,Tyrone,TURNBULL,AUS,,male,,,,,
10895,Lim Kenneth,YONG JIE,SGP,,male,,,,,
10896,Takato,TSUMORI,JPN,,male,,,,,
10897,Jan Jospeh,SUSON,PHI,,male,,,,,
10898,Ethan,MATHEWSON,CAN,,male,,,,,
10899,Bryson,KLEIN,AUS,,male,,,,,
10900,Robin Martyn,SHERWOOD,RSA,,male,,,,,
10901,Mo Fuze,JUSTIN,SGP,,male,,,,,
10902,Ryan Yeo,XU HONG,MAS,,male,,,,,
10903,Tobias,BIERI,SUI,,male,,,,,
10904,Marion,THOMAS,FRA,,female,,,,,
10905,Rebekah,DRUMMOND,GBR,,female,,,,,
10906,Illya,POCHEKAY,UKR,,male,,,,,
10907,Denis,POLESHCUK,RUS,,male,,,,,
10908,Anton,KOZMIN,RUS,,male,,,,,
10909,Alvaeliz,ORTEGA,VEN,,female,,,,,
10910,Daniela,VALLEJO,COL,1991-07-20,female,,,,,
10911,Carolina,AVELLANEDA,COL,,female,,,,,
10912,Maria,TORREALBA,VEN,,female,,,,,
10913,Christian,MEDINA,ECU,,male,,,,,
10914,Richard,MORALES,VEN,,male,,,,,
10915,Juan,PEREZ,VEN,,male,,,,,
10916,Christian,ARISTIZABAL,COL,,male,,,,,
10917,Nicolas,NAVARRETE,ECU,,male,,,,,
10918,Lenin,LOPEZ,ECU,,male,,,,,
10919,Pedro Raphael,MEDEIROS,BRA,,male,,,,,
10920,Daniel,RAMIREZ,COL,,male,,,,,
10921,Sera,BUSSE,USA,,female,,,,,
10922,Cristina,DIAZ ECHANIZ,MEX,,female,,,,,
10923,Josabeth,MINCHALA,ECU,,female,,,,,
10924,Camila,DEL CASTILLO,ECU,,female,,,,,
10925,Brenda,SÁNCHEZ DOMINGUEZ,MEX,,female,,,,,
10926,Paulina,ALVAREZ,CHI,,female,,,,,
10927,Stephanie,GREEN,CHI,,female,,,,,
10928,Annalisa,FLYNN,USA,,female,,,,,
10929,Damaris,JARAMILLO,ECU,,female,,,,,
10930,Paola,SOL,VEN,,female,,,,,
10931,Marianne,BERGERAULT FERNANDEZ,MEX,,female,,,,,
10932,Sara,FRANGOS,CAN,,female,,,,,
10933,Maribel,ROMERO,ECU,,female,,,,,
10934,Kelly,ROJAS,COL,,female,,,,,
10935,Fernanda,DEL CONDE CARMONA,MEX,,female,,,,,
10936,Itzel,GARCÍA EMERY,MEX,,female,,,,,
10937,Jenny Natalia,RUIZ CAMACHO,MEX,,female,,,,,
10938,Miranda,MUÑIZ ARRIOLA,MEX,,female,,,,,
10939,Paola,VAZQUEZ ,ECU,,female,,,,,
10940,Alejandra,CALVO MARÍN,CRC,,female,,,,,
10941,Neiba Juliana,MORA,CRC,,female,,,,,
10942,Laoise,GUAMAN,ECU,,female,,,,,
10943,Alison,FUNK,CAN,,female,,,,,
10944,Chloe,LABERGE,USA,,female,,,,,
10945,Mariana,VALENZUELA,CHI,,female,,,,,
10946,Samuel,MOREIRA,BRA,2002-10-26,male,,,,,
10947,Jesus,LOBO,VEN,,male,,,,,
10948,Eudomar,TORREALBA,VEN,,male,,,,,
10949,Jose Maria,ALJARO,CHI,,male,,,10.27,2019-07-13,Qualification
10950,Jazael,LÓPEZ LEGORRETA ,MEX,,male,,,,,
10951,Juan,BRAVO,CHI,,male,,,,,
10952,Lucas,ENGEL,CAN,,male,,,,,
10953,Ariel Andres,SAENZ BURROLA,MEX,,male,,,,,
10954,Valentin,VARGAS,VEN,,male,,,,,
10955,Daniel,BERMAN,USA,,male,,,,,
10956,Cristobal,SEPULVEDA,CHI,,male,,,,,
10957,Joaquin,FREIRE,CHI,,male,,,,,
10958,Camilo,MENDEZ,COL,,male,,,9.73,2015-09-06,Qualification
10959,Kevin,FLORES ,ECU,,male,,,,,
10960,Jose,GODOY,COL,,male,,,,,
10961,Bryan,GUERRA,ECU,,male,,,,,
10962,Matthew,RUBE,USA,,male,,,9.17,2015-09-06,Qualification
10963,Alejandro,MUÑOZ,COL,,male,,,,,
10964,Inti,MELLADO,CHI,,male,,,15.88,2013-08-19,Qualification
10965,Nicolas,SALABERRY,ARG,1997-07-01,male,,,,,
10966,Balam,AQUINO RODRIGUEZ,MEX,,male,,,,,
10967,Felipe,MEJIA,ECU,1996-03-06,male,,,,,
10968,Vitor,MIYAZAKI,BRA,,male,,,,,
10969,Juan Felipe,PAZ,COL,,male,,,,,
10970,Mateo,MENDIETA,ECU,,male,,,,,
10971,Felipe,NIETO,COL,,male,,,,,
10972,Rodrigo,CID,CHI,,male,,,,,
10973,Andres,LEON,CHI,,male,,,,,
10974,Beilor,PINZON,COL,,male,,,,,
10975,Marco,SCOTTI,CHI,,male,,,,,
10976,Martin,HIDALGO,ECU,,male,,,,,
10977,Pablo,ERAZO,ECU,,male,,,,,
10978,Gabriel,ZUKIWSKI,CAN,,male,,,,,
10979,Paul,WALKER,CHI,,male,,,,,
10980,Pablo,PACHO,ECU,,male,,,,,
10981,Vicente,MONTES,CHI,,male,,,,,
10982,Juan,ORTUZAR,CHI,,male,,,,,
10983,Nicolas,OSORIO,CHI,,male,,,,,
10984,Charly,VILLARROEL,CHI,,male,,,,,
10985,Claudio,CORNEJO,CHI,,male,,,,,
10986,Jeremy,HEIT,USA,,male,,,,,
10987,Michael,BLACKMON,USA,,male,,,,,
10988,Nicolas,SAN MARTIN,CHI,,male,,,,,
10989,Daniel,PONCE,CHI,,male,,,17.91,2013-08-19,Final
10990,Marlis,LANDOLT,SUI,,female,,,,,
10991,Selina,WILLI,AUT,,female,,,,,
10992,Katy,FORRESTER,GBR,,female,,,,,
10993,Tiffany,SOITHONGSUK,GBR,,female,,,,,
10994,Tanya,MEREDITH,GBR,,female,,,,,
10995,Alison,BANWELL,GBR,,female,,,,,
11001,Zhansaya,AYTBEK,KAZ,,female,,,,,
11004,Oljas,ABISHEV,KAZ,,male,,,,,
11005,Aref,SHARIFI,IRI,,male,,,,,
11006,Emad,SAMAREH MORADI,IRI,,male,,,,,
11007,Marte Håkenstad,BRÅTEN,NOR,,female,,,,,
11008,Anastasiya,REDKO,UKR,,female,,,,,
11009,Ugne,BARONAITE,LTU,,female,,,,,
11010,Veronika,RYBINOVA,CZE,,female,,,,,
11011,Sandra,VAS,AUT,,female,,,,,
11012,Gertruda,KANIAUSKAITE,LTU,,female,,,,,
11013,Caroline,LAUSTSEN,DEN,,female,,,,,
11014,Karlo,JAKIC,CRO,,male,,,,,
11015,Aleksandr,KOROPOV ,RUS,,male,,,,,
11016,Emilio,SILVAROLI,ITA,,male,,,,,
11017,Mantas,KAZLAUSKAS,LTU,,male,,,,,
11018,Eduardas,JERIOMENKO,LTU,1995-10-16,male,,,10.94,2020-11-29,Qualification
11019,Love,GLEISNER,SWE,,male,,,,,
11020,Carlie,LEBRETON,AUS,,female,,,,,
11021,Belinda,STRUIK,AUS,,female,,,,,
11022,Ella,WALSH,NZL,,female,,,,,
11023,Eminee,CAMPLIN,AUS,,female,,,,,
11024,Megan,COOPER,AUS,,female,,,,,
11025,Minah,LEBRETON,AUS,,female,,,,,
11026,Bronte,AUSTIN,AUS,,female,,,,,
11027,Theresa,MCLEAN,NZL,,female,,,,,
11028,Matthew,BROOKS,AUS,,male,,,,,
11029,Anthony,LIN,AUS,,male,,,,,
11030,Rhys,BRANDON,AUS,,male,,,,,
11031,Daro,RATIANI,GEO,,female,,,17.57,2015-09-06,Qualification
11032,Valeriya,FURNIK,UKR,,female,,,,,
11033,Shlomit,LAIST,ISR,,female,,,,,
11034,Mariia,SHCHELOKOVA,UKR,2002-09-02,female,,,,,
11035,Oleksandr,MELESHKO,UKR,,male,,,,,
11036,Aleksei,ZBYRKO,RUS,,male,,,8.06,2014-09-23,Final
11037,Yegor,KONDRATIUK,UKR,,male,,,,,
11038,Maximilian,KARRER,GER,,male,,,,,
11039,Gian,LOSINGER,SUI,,male,,,,,
11040,Turhan,ÖZER,TUR,,male,,,,,
11041,Julian,ALBRECHT,LUX,,male,,,,,
11042,Umut Can,AYVAZ,TUR,,male,,,,,
11043,Mert Can,ULUDAĞ,TUR,,male,,,,,
11044,Lorenz,PANZL,AUT,,male,,,,,
11045,Fedir,KOVALENKO,UKR,,male,,,,,
11046,Sercan,SAĞIR,TUR,,male,,,,,
11047,Michal,PETREK,CZE,,male,,,,,
11048,Alper Hüsyin,HAZAR,TUR,,male,,,,,
11049,Kamil Hayati,BERTAN,TUR,,male,,,,,
11050,Rauf Nasir,KARAHAN,TUR,,male,,,,,
11051,Sinan,ÇAKMAK,TUR,,male,,,,,
11052,Rachel,SEALY-FISHER,RSA,,female,,,31.12,2013-08-19,Qualification
11053,Annabelle,SLABBERT,RSA,,female,,,38.74,2013-08-19,Qualification
11054,Dharmak,RENGIFO,ECU,,female,,,18.72,2013-08-19,Final
11055,Sabrina,VEIGA,RSA,,female,,,51.86,2013-08-19,Qualification
11056,Samantha,SCHARENBERG,USA,1996-11-07,female,,,,,
11057,Dillon,MOODY,USA,,male,,,8.52,2013-08-19,Final
11058,Jake,CRISS,USA,,male,,,8.61,2013-08-19,Qualification
11059,Zhaslan,KUSTAYEV,KAZ,,male,,,8.85,2013-08-19,Qualification
11060,Grivin,ROERING,RSA,,male,,,20.35,2013-08-19,Qualification
11061,Thomas,SLABBERT,RSA,,male,,,25.61,2013-08-19,Qualification
11062,Dale,ROSSER,RSA,,male,,,22.34,2015-09-06,Qualification
11063,Nicholas,BECKER,USA,,male,,,9.44,2013-08-19,Qualification
11064,Chen,HUANZONG,CHN,,male,,,12.0,2013-08-19,Final
11065,Peter,STEFFEY,USA,,male,,,9.18,2013-08-19,Qualification
11066,Matthew,ROBINSON,RSA,,male,,,15.46,2014-09-23,Qualification
11067,Adam John Bruno,FINDLAY,RSA,,male,,,34.76,2013-08-19,Qualification
11068,Edward,ACOSTA,ECU,,male,,,8.31,2013-08-19,Final
11069,Cameron,WHITE,CAN,,male,,,9.02,2013-08-19,Qualification
11070,Trevor,DITRANI,USA,,male,,,9.38,2013-08-19,Qualification
11071,Sebastian,ACEVES CARDENAS,MEX,,male,,,,,
11072,Charles,SIROIS,CAN,,male,,,,,
11073,Sam,ENRIGHT,USA,,male,,,,,
11074,Simon,YAMAMOTO,CAN,,male,,,,,
11075,Benjamin,HUGHES,CAN,,male,,,,,
11076,Mauricio,TIRADO NIETO,MEX,,male,,,,,
11077,Ahuitz Ricardo,RODRIGUEZ MANCILLAS,MEX,,male,,,,,
11078,Juan,RIVAS FERNANDEZ,MEX,,male,,,,,
11079,Seongkoo,CHO,KOR,,male,,,,,
11080,Mircea,STRUTEANU,ROU,,male,,,,,
11081,Michele,PRA BALDI,ITA,,male,,,,,
11082,Novitasari,DWI,INA,,female,,,,,
11083,Sadhvi,KUKREJA,IND,,female,,,,,
11084,Firdaus,TARA,INA,,female,,,,,
11085,Aidana,IBRAIMBAYEVA,KAZ,,female,,,,,
11086,Fatimah,SITI,INA,1996-07-06,female,,,,,
11087,Lasti,NI MADE,INA,,female,,,,,
11088,Valerie Tan,YAN JUN,MAS,,female,,,,,
11089,Kusuma,EKA FARIDA,INA,,female,,,,,
11090,Li,GONG,CHN,,male,,,13.0,2014-09-23,Qualification
11091,Vincent,WONG,SGP,,male,,,,,
11092,Wanusit,PANTAMIT,THA,,male,,,,,
11093,Thanakornkul,SUPASAN,THA,,male,,,,,
11094,Arya,M REZA,INA,,male,,,,,
11095,Amarin,NAMRATANASRI ,THA,,male,,,,,
11096,Irawan,JULIUS ARJUN,INA,,male,,,,,
11097,Wahyudi,ILHAM,INA,,male,,,,,
11098,Cui,ZHEKUN,CHN,,male,,,,,
11099,Ode Wijaya,RIVALDI,INA,,male,,,,,
11100,Widiase,I KADEK,INA,,male,,,,,
11101,Alberto,AGUSTIN,INA,,male,,,,,
11102,Ng,WEI JIE,SGP,,male,,,,,
11103,Jovan,NG,SGP,,male,,,,,
11104,Perdamaian,DEDI,INA,,male,,,,,
11105,Iskandar,ABDUL HADI,SGP,,male,,,,,
11106,Alisha,GARSIDE,GBR,,female,,,,,
11107,Rosie,DAY,GBR,,female,,,,,
11108,Cailean,HARKER,GBR,,male,,,,,
11109,Tatiana, LIATCKAIA,RUS,,female,,,,,
11110,Vsevolod,POZHAROV,UKR,,male,,,,,
11111,Dmitrii,TELEPOV,RUS,,male,,,,,
11112,Günther,KARBON,ITA,,male,,,,,
11113,Nataliya,PANCHENKO,UKR,,female,,,,,
11114,Krista,TRENDAFILOVA,BUL,,female,,,,,
11115,Rebecca,WHALEY,GBR,,female,,,,,
11116,Anastasia,KAPITONOVA,RUS,,female,,,,,
11117,Aleksandr,PROSTIAKOV,RUS,,male,,,,,
11118,Kozlovs,OLEGS,LAT,,male,,,,,
11119,Oleksandr,HRACHOV,UKR,,male,,,,,
11120,Dominykas,KRUTULIS,LTU,,male,,,,,
11121,Filip,TENENBAUM SVENGREN,SWE,,male,,,,,
11122,Dominic,VINCENT,GBR,,male,,,,,
11123,Valentin,BORODIN,RUS,,male,,,,,
11124,Veselin,DIMITROV,BUL,,male,,,,,
11125,Artem,BAKIN,RUS,,male,,,,,
11126,Germanis,KLAVS,LAT,,male,,,,,
11127,Courtney,BELLEAU,CAN,,female,,,15.31,2015-09-06,Qualification
11128,Yu,SHI,CHN,,female,,,16.8,2015-09-06,Qualification
11129,Chen,YU,CHN,,female,,,21.19,2014-09-23,Qualification
11130,India,KRAGOLSEN-CRYER,RSA,,female,,,27.85,2014-09-23,Final
11131,Jamie,DUNLAVY,USA,,female,,,11.59,2014-09-23,Qualification
11132,Ashton,MARCOUX,USA,,female,,,13.79,2014-09-23,Qualification
11133,Mikela,SINOVICH,RSA,,female,,,30.03,2014-09-23,Qualification
11134,Sarah,GRIFFITH,USA,,female,,,12.22,2014-09-23,Qualification
11135,Zoe,LEIBOVITCH,USA,,female,,,14.93,2014-09-23,Qualification
11136,Hannah,BLOCK,CAN,,female,,,,,
11137,Maria,MARTINUS,NZL,,female,,,,,
11138,Marlena,HINKLE,USA,,female,,,,,
11139,Kara,HERSON,USA,,female,,,,,
11140,Samantha,HERNANDEZ GOMEZ,MEX,,female,,,,,
11141,Gillian,HAIGH,CAN,,female,,,,,
11142,Quentin,VIVIER,FRA,,male,,,9.18,2014-09-23,Qualification
11143,Justin,FRANK,USA,,male,,,10.11,2014-09-23,Qualification
11144,Giacomo,MENDEL,USA,,male,,,,,
11145,Nathan,LEBLANC-LIMOGES,CAN,,male,,,9.27,2014-09-23,Final
11146,Geonho,LEE,KOR,,male,,,,,
11147,Moonsung,CHOI,KOR,,male,,,,,
11148,Jimin,NOH,KOR,,male,,,,,
11149,Mark,LONGMIRE,NZL,,male,,,,,
11150,Matai,LOCKWOOD,NZL,,male,,,,,
11151,Yui,KATO,JPN,,male,,,,,
11152,Christian,LLIVICURA,ECU,,male,,,,,
11153,Emmanuel,QUINTANA,USA,,male,,,,,
11154,Aaron David,SERRANO EPPARD,MEX,,male,,,,,
11155,Nathan Alan,BOTHAMLEY,NZL,,male,,,,,
11156,Ernesto,MENDEZ GUZMÁN,MEX,,male,,,,,
11157,Antoine,POLLIAND,FRA,,male,,,,,
11158,Hunter,MCLAUGHLIN,CAN,,male,,,,,
11159,Dylan,WHITE,RSA,,male,,,,,
11160,Shinyeong,YOON,KOR,,male,,,,,
11161,Andrew,NIMMER,USA,,male,,,,,
11162,Loick,MARTEL-MAGNAN,CAN,,male,,,,,
11163,James,DAVIDSON,AUS,,male,,,,,
11164,Ulises,FERNANDEZ GOMEZ,MEX,,male,,,,,
11165,Zach,SCHUSTER-BARTON,NZL,,male,,,,,
11166,Pei Shan,LIM,MAS,,female,,,,,
11167,Kasria,JHONI,INA,,male,,,,,
11168,Muhammad Kamarularifin,MOHAMAAD NAINA,SGP,,male,,,,,
11169,Muhammad Syafiq,BIN KAMARUDIN,MAS,,male,,,,,
11170,Mason Chen,GUANMING,SGP,,male,,,,,
11171,Akash Sanjay,GAIKWAD,IND,,male,,,,,
11172,Chun Fung,LAU,HKG,,male,,,,,
11173,S,SHOLIKIN,INA,,male,,,,,
11174,Lee,GUO AN,SGP,,male,,,,,
11175,Zainal,ARIPIN,INA,1992-10-11,male,,,5.24,2023-05-06,Qualification
11176,Ibrahim,NANANG ,INA,,male,,,,,
11177,Valentina,LAU,VEN,,female,,,,,
11178,Adriana,JACOBSEN,USA,,female,,,,,
11179,Isabella,SOTO MAURER,MEX,,female,,,,,
11180,Hilary,GONZALEZ,VEN,,female,,,,,
11181,Valeria,ASPINALL,CRC,,female,,,,,
11182,Ziomara,FUENZALIDA,CHI,,female,,,,,
11184,Cierra,GRAHAM,USA,,female,,,,,
11185,Mia,LEBLANC-LIMOGES,CAN,,female,,,,,
11186,Maria Paz,MENDIETA,ECU,1999-11-25,female,,,,,
11187,Angela,FAJARDO BONILLA,MEX,,female,,,,,
11188,Mariana,BARAJAS REYES,MEX,,female,,,,,
11189,Michelle,MATHEUS,VEN,,female,,,,,
11190,Austin,PURDY,USA,,male,,,,,
11191,Jacob,WOODS,USA,,male,,,,,
11192,Sergio Santiago,MONTES URIBE,MEX,,male,,,,,
11193,Javier,SIBAJA,CRC,,male,,,,,
11194,Diego,PACHECO,ECU,,male,,,,,
11195,Marcelo,MONTURIOL,CRC,,male,,,,,
11196,Levi,TRACY,USA,,male,,,,,
11197,Stasio,GAUZA,USA,,male,,,,,
11198,Alejandro Demian,ANGELES ANDRADE,MEX,,male,,,,,
11199,Cadiz,MAURICIO,CHI,,male,,,,,
11200,Juan Fernando,MEDINA AVILA,MEX,,male,,,,,
11201,Soto,PABLO,CHI,,male,,,,,
11202,Alejandro,GARCIA EMERY,MEX,,male,,,,,
11203,Eduardo,DUMAS,ECU,,male,,,,,
11204,David Mauricio,MONTERO,CRC,,male,,,,,
11205,Radu Mihai,POPESCU STANESTI,USA,,male,,,,,
11206,Roberto,CARDOSO,MEX,,male,,,,,
11207,Alejandro,LORENZO LEE,MEX,,male,,,,,
11208,Kirby,COGGINS,USA,,male,,,8.47,2015-09-06,Qualification
11209,Armando,MEZA,VEN,,male,,,,,
11210,Jonathan,HOPKINS,USA,,male,,,,,
11211,Lucas,PEDROZA DIAZ DE LEÓN,MEX,2000-07-20,male,,,,,
11212,Ethan,WALKER,GBR,,male,,,,,
11213,Euan,MCFADEYN,GBR,,male,,,,,
11214,Gülşah,SELÇUK,TUR,,female,,,,,
11215,Maarten,NIEUWENHUIJSEN,NED,,male,,,,,
11216,Ahmet,GUNER,TUR,,male,,,,,
11217,Mario,MINCEVSKI,MKD,,male,,,,,
11218,Elza,IZMAILOVA,RUS,,female,,,,,
11219,Elizaveta,PINAEVA,RUS,,female,,,,,
11220,Leonid,SURKIS,RUS,,male,,,,,
11221,Maksim,POLUDNEV,RUS,,male,,,,,
11222,Milene,MASSON,POR,,female,,,,,
11223,Giulio,FELETTO,ITA,,male,,,,,
11224,Zygimantas,JOCYS,LTU,,male,,,,,
11225,Marine,DEU,FRA,1993-12-24,female,,,,,
11226,Zuzana,BANAŚ,POL,,female,,,,,
11227,Milena,PONIEWOZIK,POL,,female,,,,,
11228,Ana,FARIA,POR,,female,,,,,
11229,Linda,GASPARI,ITA,,female,,,,,
11230,Vânia,SOUSA,POR,,female,,,,,
11231,Ayça,TEKIN,TUR,,female,,,,,
11232,Joana,PEREIRA,POR,,female,,,,,
11233,Sam,WILLIAMS,GBR,,male,,,,,
11234,Kamil,GOMÓŁKA,POL,1991-10-16,male,,,,,
11235,Ilya,FROLOV,LTU,,male,,,,,
11237,João Francisco,DIAS SABUGUEIRO,POR,,male,,,,,
11238,Konrad,JANEK,POL,,male,,,,,
11239,Ilia,VATAHOV,BUL,,male,,,,,
11240,Mikołaj,MIELCZAREK,POL,,male,,,,,
11241,Rosen,ANACHKOV,BUL,,male,,,,,
11242,Šarūnas,PAPLAUSKAS,LTU,,male,,,,,
11243,Piotr,GINSZT,POL,,male,,,,,
11244,Marcin,BERGER,POL,,male,,,,,
11245,Rafał,HAŁASA,POL,,male,,,,,
11246,Ondřej,BUFKA,CZE,,male,,,,,
11247,Ricardo,SACRAMENTO,POR,,male,,,,,
11248,Andrzej,MAZURKIEWICZ,POL,,male,,,,,
11249,Cédric,FIGUEIREDO,POR,,male,,,,,
11250,Luca,MORONI,ITA,,male,,,,,
11251,Ivan,STOYANOV,BUL,,male,,,,,
11252,António,SILVA,POR,,male,,,,,
11253,Pedro Miguel Gaspar,MELÃO,POR,,male,,,,,
11254,João,GOMES,POR,,male,,,,,
11255,Michal,GINSZT,POL,,male,,,,,
11256,Karol,KOWALCZYK,POL,,male,,,,,
11257,Patrik,VANÍČEK,CZE,,male,,,,,
11258,Sarah,VAN DEN HURK,NZL,,female,,,,,
11259,Fujiyanti,WIDIA,INA,1999-01-05,female,,153,,,
11260,Hikari,SHIMIZU,JPN,,female,,,,,
11261,Yuka,HIGUCHI,JPN,,female,,,12.47,2019-08-31,Qualification
11262,Aliya,BATYRGUZHINA,KAZ,,female,,,17.16,2015-09-06,Qualification
11263,Lea,ILIC,NZL,,female,,,,,
11264,Eliska,KUDRNOVA,CZE,,female,,,,,
11265,Valentina,VELEZ FRANCO,COL,,female,,,,,
11266,Bina,NOVA,INA,,female,,,,,
11267,Rosalyn,BLAKE,AUS,,female,,,,,
11268,Martina,GAJARDO,CHI,,female,,,,,
11269,Angie Sirleny,ROMERO GARCIA,COL,,female,,,,,
11270,Viktorija,NIEIZVESTNA,UKR,,female,,,18.82,2015-09-06,Qualification
11271,Kristen,ROSSER,RSA,,female,,,,,
11272,Sarah,RADMAN,USA,,female,,,11.99,2015-09-06,Qualification
11273,Lydia,TOMIC,NZL,,female,,,,,
11274,Stella,NOBLE,USA,,female,,,,,
11275,Katarína,CÁDEROVÁ,SVK,,female,,,,,
11276,Bryanna,BELL,NZL,,female,,,,,
11277,Daria,USTYNOVA,UKR,,female,,,,,
11278,Victoria,CLARKE,USA,,female,,,,,
11279,Nilo,BATLE,USA,,male,,,,,
11280,Jacob,AMALER,RSA,,male,,,22.23,2015-09-06,Qualification
11281,Stepan,PROSTAKOV,RUS,,male,,,,,
11282,Reza,ARYA,INA,,male,,,11.63,2015-09-06,Qualification
11283,Jan,SIEMIANOWSKI,POL,,male,,,,,
11284,Cihan,AKNCI,TUR,,male,,,,,
11285,Jose Miguel,GÜELL FERNANDEZ,CHI,,male,,,,,
11286,Hirouki,KAWAKAMI,JPN,,male,,,,,
11287,Radu,PATRASCOIU,ROU,2000-01-04,male,,,,,
11288,Matthew,GROSSMAN,USA,,male,,,,,
11289,Diego Alonso,CARDENAS MARTINEZ,COL,,male,,,,,
11290,Daehyeon,JO,KOR,,male,,,,,
11291,Theocharis,PAPADIMITRIOU,GRE,,male,,,,,
11292,Chanwoo,SHIN,KOR,,male,,,,,
11293,Andrew,MAWHINNEY,IRL,1996-12-23,male,,,,,
11294,Satrio,ARGO,INA,,male,,,7.12,2015-09-06,Final
11295,Adam,CESKA,CZE,,male,,,,,
11296,Kent,CHEVALLIER,NZL,,male,,,,,
11297,Abimanyu,GUSTI,INA,,male,,,8.65,2015-09-06,Qualification
11298,Matias,JARAMILLO BETANCUR,COL,,male,,,,,
11299,Oliver,STRANGE,RSA,,male,,,,,
11300,Andrei,IURCHUK,RUS,,male,,,7.61,2015-09-06,Qualification
11301,Denis,SABUROV,KAZ,,male,,,8.89,2015-09-06,Qualification
11302,Sandro,LIPARTELIANI,GEO,,male,,,11.87,2015-09-06,Qualification
11303,Eric,BREM,USA,,male,,,9.18,2015-09-06,Final
11304,Matthew,NUNES,USA,,male,,,9.81,2015-09-06,Qualification
11305,Liam,FOXCROFT,RSA,,male,,,,,
11306,Saleh,SARCHESHMEHPOUR,IRI,,male,,,,,
11307,Etienne,SIMARD,CAN,,male,,,,,
11308,Dmytro,BYELIK,UKR,,male,,,,,
11309,Nurhak,TEKIN,TUR,,male,,,,,
11310,Oliver,MACGIBBON,AUS,,male,,,,,
11311,Nico,ALAVES,CAN,,male,,,,,
11312,Joseph,WITWICKI,CAN,,male,,,,,
11313,Mirac,GULRENK,TUR,,male,,,,,
11314,Hyeonseung,KIM,KOR,,male,,,,,
11315,Pedro Mauricio,TORRES AJIACO,COL,,male,,,,,
11316,Mustafa Onur,CATAK,TUR,,male,,,,,
11317,Fung-chi,HO,HKG,,female,,,,,
11318,Mei-tzu,CHIEN,TPE,,female,,,,,
11319,Sou Wan,CHEANG,MAC,,female,,,,,
11320,Tsz-fai,LAM,HKG,,male,,,,,
11321,Man-ting Denise,WONG,HKG,,female,,,,,
11322,Ara,KIM,KOR,,female,,,,,
11323,Chih-yi,LIN,TPE,,female,,,,,
11324,Adriana,ABOITIZ,PHI,,female,,,,,
